TFBS-name fold-change pvalue adj-pvalue number-of-hits
cluster_54 3.96596877320807 3.90574172558593e-73 3.08553596321289e-71 600
cluster_18 3.05672101226114 5.48297919520476e-59 2.16577678210588e-57 447
cluster_33 2.43673697109722 7.07312046901041e-50 1.86258839017274e-48 381
cluster_75 3.33961429485278 4.36636717032595e-45 8.62357516139375e-44 492
cluster_28 2.44424935631242 4.04374120974907e-44 6.38911111140353e-43 373
cluster_68 2.29592081876357 1.44567058408336e-31 1.9034662690431e-30 351
cluster_37 2.03904377699379 8.90861136604556e-27 1.00540042559657e-25 299
cluster_48 2.03456944825313 3.74706244154575e-23 3.70022416102642e-22 296
cluster_9 1.97351646865938 4.5916626947033e-19 4.03045947646179e-18 297
cluster_71 1.82511892150737 4.49938228830381e-18 3.24143718881059e-17 273
cluster_24 1.84661822914596 4.51339355404006e-18 3.24143718881059e-17 278
cluster_23 1.78999388773942 2.42500645570003e-17 1.59646258333586e-16 264
cluster_72 1.96227457169136 1.21820729818272e-15 7.40295204280269e-15 296
cluster_55 2.28259482313944 1.42215884793256e-15 8.02503921333375e-15 354
cluster_6 1.58714274743718 4.67166119014456e-08 2.46040822680947e-07 239
cluster_12 1.48068592130512 6.14896107163526e-08 3.03604952911991e-07 244
cluster_8 1.42950236793684 1.88001562518812e-05 8.73654319940364e-05 213
cluster_49 1.34875926586512 2.63602416692226e-05 0.000115692171770477 205
cluster_1 1.41372736537859 4.91190142456505e-05 0.000204231690810863 209
cluster_2 1.33266536911956 0.000239937021125949 0.0009477512334475 199
cluster_45 1.29926068955947 0.000255449918197949 0.000960978263697047 204
cluster_41 1.30928166401999 0.000779727307208058 0.00279992987588348 190
cluster_20 1.28961702211349 0.0016664046848017 0.00572373783040585 193
cluster_64 1.29863952689239 0.00213104850613623 0.00701470133269841 199
cluster_7 1.24808160655205 0.00264865188650199 0.00830963287411674 187
cluster_3 1.32100868969136 0.0027348158826207 0.00830963287411674 194
cluster_19 1.23180925046267 0.00319570139274817 0.00935038555655947 190
cluster_35 1.28292896338704 0.00355076780409878 0.010018237732993 193
cluster_51 1.25339782129641 0.00522067517360652 0.0142218392660316 190
cluster_34 1.25245281040138 0.00622914137325552 0.0164034056162395 186
cluster_63 1.21761493281755 0.00646003911825274 0.0164626803336118 188
cluster_38 1.1913790615584 0.0140413302023555 0.0346645339370652 178
cluster_32 1.19537357488423 0.0174205087719014 0.0417036422115216 187
cluster_67 1.21407717522473 0.0185734931957511 0.0431560577195393 186
cluster_30 1.2049189289524 0.034727583401617 0.0783851168207927 181
cluster_39 1.17092140738278 0.0455517628100685 0.0999608128332059 175
cluster_73 1.13330593290471 0.0691713719491049 0.147469598245002 167
cluster_66 1.12695321324039 0.0709347434596213 0.147469598245002 169
cluster_15 1.13332440802124 0.126370212851044 0.255980687570063 168
cluster_78 1.09288966963649 0.144791044972335 0.285962313820362 166
cluster_16 1.1080597281851 0.158637776146087 0.305667910135144 163
cluster_21 1.08963489730166 0.163484602407883 0.307506752148162 159
cluster_25 1.08164722859384 0.185019163621383 0.339918928513703 158
cluster_36 1.10020986512847 0.19093151207366 0.342808851223162 169
cluster_57 1.07017566106037 0.209329235455626 0.367489102244321 160
cluster_65 1.0642719349804 0.222715920346452 0.374422501100926 179
cluster_47 1.0668881506695 0.222757690528399 0.374422501100926 160
cluster_56 1.06245489311173 0.252297688218404 0.415239945192789 159
cluster_52 1.01907671696226 0.432629911841285 0.697505368070644 152
cluster_76 1.01079793960826 0.464668765837623 0.734176650023444 153
cluster_44 0.996488397865707 0.525045019918868 0.813305030854718 148
cluster_58 0.992116399859734 0.548917524216333 0.833932392559429 154
cluster_59 0.988213034964786 0.564986145759291 0.842149160660075 150
cluster_69 0.965793880794868 0.637826820923161 0.914005207303906 149
cluster_46 0.972125095653098 0.639055468051908 0.914005207303906 146
cluster_4 0.959922270869358 0.647902425430617 0.914005207303906 144
cluster_42 0.943946992461378 0.69099420520626 0.944041920687857 140
cluster_70 0.959702661439201 0.69309406835311 0.944041920687857 148
cluster_43 0.93671630167647 0.738907974082221 0.989385253432126 143
cluster_22 0.941100472380865 0.760077297000995 0.999999999999896 138
cluster_61 0.888446725927891 0.85161738497247 0.999999999999896 132
cluster_31 0.890075444737042 0.876949163230101 0.999999999999896 133
cluster_13 0.862204169032181 0.894765022500657 0.999999999999896 128
cluster_27 0.88699376768916 0.912722940617307 0.999999999999896 129
cluster_40 0.846663877207765 0.95436286486413 0.999999999999896 129
cluster_14 0.839246775281764 0.968036841001402 0.999999999999896 127
cluster_79 0.769927370017684 0.994101909417673 0.999999999999896 113
cluster_5 0.750342816078561 0.995055832035972 0.999999999999896 112
cluster_26 0.698698417332716 0.997484628767242 0.999999999999896 105
cluster_74 0.765512771042038 0.998275209921454 0.999999999999896 118
cluster_29 0.762807407378496 0.998498568550606 0.999999999999896 117
cluster_11 0.74886297563491 0.999361742072522 0.999999999999896 115
cluster_60 0.740470666632929 0.999470149849049 0.999999999999896 110
cluster_10 0.651292699967685 0.999925210370607 0.999999999999896 96
cluster_17 0.643899890162488 0.999995931731617 0.999999999999896 97
cluster_62 0.624849258598336 0.999998855123827 0.999999999999896 93
cluster_77 0.610750684287928 0.999999802332638 0.999999999999896 94
cluster_50 0.390095422290894 0.999999999999774 0.999999999999896 60
cluster_53 0.375521486288713 0.999999999999896 0.999999999999896 55
